goals,xg,crosses,boxtouches,passes,progpasses,takeons,progruns,tackles,interceptions,clearances,blocks,aerials,fouls,fouled,nsxg,results,year
-0.4100000000000001,0.3292307692307692,0.6069230769230768,0.7138461538461539,0.4676923076923077,-0.033076923076923,0.1407692307692307,0.6092307692307692,0.6107692307692308,0.6392307692307693,-0.4923076923076923,-0.3853846153846154,0.0084615384615384,-0.0169230769230769,0.3107692307692307,0.633076923076923,28,2
0.5530769230769227,0.4115384615384615,-0.1046153846153846,0.0269230769230768,-0.3523076923076923,-0.2384615384615384,-0.2546153846153846,-0.2684615384615384,-0.1253846153846153,0.0292307692307692,-0.1192307692307692,-0.2792307692307693,-0.1507692307692307,-0.2661538461538461,-0.4061538461538462,-0.21,18,94
0.493846153846154,0.406923076923077,-0.0407692307692307,0.0969230769230769,0.1007692307692307,-0.1692307692307692,0.3061538461538463,0.0984615384615384,-0.0323076923076922,0.13,0.0969230769230769,-0.1746153846153846,0.2576923076923076,0.2892307692307692,-0.0199999999999999,0.1038461538461537,3,14
-0.2553846153846154,-0.1869230769230769,-0.1046153846153846,-0.1938461538461539,-0.0776923076923076,-0.0915384615384615,-0.0923076923076922,0.1607692307692307,-0.1792307692307692,-0.3269230769230769,0.0692307692307692,-0.2746153846153846,-0.3030769230769231,-0.3961538461538462,0.6792307692307692,-0.4653846153846155,21,94
-0.093076923076923,0.3015384615384614,0.0407692307692307,0.0261538461538461,0.2530769230769231,-0.1007692307692307,0.4476923076923076,0.2107692307692308,0.0176923076923076,-0.2761538461538461,-0.2799999999999999,-0.2569230769230769,-0.1638461538461538,-0.2830769230769231,0.1346153846153846,0.1707692307692307,26,14
0.4230769230769231,0.1469230769230768,-0.1361538461538461,-0.0299999999999999,0.4292307692307692,0.0376923076923076,0.2446153846153846,-0.22,0.2161538461538461,0.2699999999999999,-0.0769230769230768,-0.0976923076923077,-0.0199999999999999,-0.2246153846153846,0.1007692307692307,-0.1246153846153846,2,98
-0.1592307692307692,-0.3161538461538461,-0.1338461538461538,-0.5000000000000001,-0.1892307692307692,-0.0007692307692307,-0.2592307692307692,0.0123076923076923,-0.0415384615384615,-0.1699999999999999,0.3161538461538462,-0.0776923076923077,-0.1815384615384614,-0.1023076923076923,-0.2338461538461539,-0.3723076923076923,15,86
-0.39,-0.2023076923076923,0.2753846153846154,0.0976923076923076,-0.4284615384615385,-0.4476923076923076,-0.1669230769230769,-0.4953846153846155,-0.1630769230769231,-0.3746153846153847,0.0346153846153846,-0.2815384615384615,0.2,-0.1992307692307692,0.0061538461538461,-0.0123076923076922,24,86
0.3684615384615386,-0.0269230769230769,-0.3838461538461538,-0.043076923076923,0.1261538461538462,-0.1769230769230769,0.2861538461538461,0.5615384615384615,-0.3015384615384616,-0.4523076923076923,0.2838461538461538,-0.1369230769230769,0.1161538461538461,0.0884615384615385,0.2153846153846153,-0.2746153846153846,6,94
0.0692307692307692,0.6269230769230767,-0.0238461538461538,0.2638461538461539,-0.1715384615384615,-0.32,0.1346153846153847,0.0184615384615384,0.1315384615384615,-0.0053846153846153,-0.0676923076923076,-0.0576923076923076,0.06,0.1392307692307692,-0.2484615384615384,0.2046153846153846,7,10
0.451538462,0.495384615,-0.012307692,0.182307692,0.003076923,-0.222307692,0.012307692,0.130769231,0.147692308,-0.01,-0.193846154,-0.215384615,0.151538462,-0.287692308,0.157692308,0.132307692,5,2
0.0161538461538461,-0.1776923076923077,-0.1707692307692308,-0.1484615384615384,-0.2676923076923077,-0.2723076923076922,-0.3446153846153847,-0.4323076923076923,-0.3392307692307693,-0.3476923076923076,0.2092307692307692,-0.2376923076923077,-0.0961538461538461,0.4338461538461537,0.163076923076923,-0.2684615384615384,8,14
-0.42,-0.2299999999999999,-0.1507692307692307,-0.4353846153846153,-0.6876923076923078,-0.4084615384615385,-0.2569230769230769,-0.5861538461538461,-0.6292307692307693,-0.56,-0.1453846153846154,-0.4046153846153846,-0.5092307692307692,-0.1730769230769231,-0.1930769230769231,-0.3692307692307693,32,18
0.13,0.3438461538461539,-0.1453846153846154,-0.0046153846153846,0.0407692307692307,-0.3384615384615385,0.2376923076923077,0.2207692307692307,-0.1315384615384615,-0.0007692307692307,-0.3915384615384615,-0.0961538461538461,-0.0961538461538461,-0.1292307692307692,0.0407692307692307,-0.1084615384615384,4,6
0.5423076923076924,0.7184615384615385,-0.083076923076923,0.2238461538461537,-0.1315384615384615,0.0753846153846154,-0.1115384615384615,-0.1207692307692307,-0.2115384615384616,-0.4007692307692307,-0.153076923076923,-0.3476923076923078,-0.3969230769230769,-0.3846153846153847,0.01,-0.0269230769230769,19,6
0.4507692307692306,0.496153846153846,0.0092307692307692,0.5538461538461539,0.5492307692307693,0.0653846153846154,0.7084615384615383,0.0199999999999999,0.5661538461538461,0.4569230769230769,-0.2192307692307692,0.2338461538461538,-0.2176923076923077,-0.3846153846153846,0.2353846153846155,0.4884615384615384,5,10
0.1107692307692308,-0.0746153846153846,0.1484615384615385,0.0876923076923077,-0.3207692307692307,-0.1507692307692307,0.0284615384615384,0.1215384615384616,-0.3846153846153846,-0.2407692307692307,-0.1453846153846154,-0.3530769230769231,0.3023076923076924,0.3523076923076921,-0.0953846153846154,0.0715384615384615,17,18
0.3869230769230771,0.2084615384615385,-0.1384615384615384,-0.0792307692307692,-0.3838461538461538,-0.3938461538461538,-0.0815384615384615,-0.2999999999999999,-0.376153846153846,-0.2761538461538462,0.1707692307692307,-0.2692307692307692,0.1023076923076923,0.0238461538461538,-0.1453846153846154,-0.2784615384615385,14,14
0.133076923,0.148461538,0.030769231,-0.189230769,0.084615385,-0.013846154,-0.302307692,-0.326923077,-0.128461538,0.257692308,-0.174615385,0.034615385,0.013076923,-0.128461538,-0.210769231,-0.220769231,20,10
0.0115384615384615,0.1523076923076923,0.2223076923076923,0.2892307692307693,0.2246153846153845,-0.1415384615384615,0.476923076923077,0.1707692307692307,0.54,0.2538461538461538,0.0792307692307692,0.2115384615384615,-0.1192307692307692,-0.2561538461538462,0.1761538461538461,0.1684615384615385,2,14
0.7246153846153847,0.2161538461538462,0.1623076923076923,0.5430769230769232,0.1061538461538461,0.1707692307692308,-0.1107692307692307,-0.1469230769230769,-0.5923076923076922,0.1015384615384615,-0.1999999999999999,0.4984615384615385,0.3176923076923076,0.0384615384615384,-0.2346153846153846,0.3061538461538462,15,82
-0.2615384615384615,-0.2476923076923077,0.0284615384615384,0.1376923076923076,-0.2069230769230769,-0.2830769230769231,-0.3707692307692307,-0.0438461538461538,0.0684615384615385,-0.3915384615384615,-0.4492307692307692,-0.2984615384615385,-0.0484615384615384,-0.4446153846153846,-0.0492307692307692,-0.1538461538461538,32,98
-0.0853846153846153,-0.213076923076923,-0.38,-0.0169230769230769,-0.3892307692307692,-0.3676923076923076,-0.1192307692307692,-0.1592307692307692,-0.0569230769230769,-0.2784615384615385,0.0630769230769231,0.2438461538461538,0.0715384615384615,-0.0769230769230769,0.0615384615384615,-0.3015384615384615,30,2
0.156923076923077,-0.1423076923076922,-0.2861538461538461,-0.2376923076923076,0.0815384615384615,0.0915384615384615,0.2,-0.3553846153846154,0.1592307692307693,0.4923076923076923,0.4584615384615385,0.1053846153846152,0.02,0.446153846153846,-0.02,-0.4153846153846153,24,6
0.3192307692307692,0.1815384615384615,0.3430769230769229,0.4784615384615384,0.093076923076923,0.2407692307692306,0.2776923076923077,0.0307692307692307,-0.1246153846153846,0.053076923076923,0.0384615384615384,0.2553846153846155,-0.1076923076923076,0.0807692307692307,0.1746153846153845,0.2546153846153846,10,90
-0.2199999999999999,-0.2253846153846154,0.1253846153846154,0.1523076923076922,-0.2838461538461538,-0.1323076923076922,-0.4561538461538461,-0.4238461538461539,-0.2676923076923078,-0.293076923076923,0.0361538461538461,-0.2738461538461538,0.546923076923077,0.2807692307692307,-0.2153846153846154,0.2323076923076922,8,90
-0.063076923076923,-0.0807692307692307,-0.1907692307692307,-0.0492307692307692,-0.1761538461538462,-0.3415384615384615,0.1938461538461538,-0.2338461538461538,0.0269230769230768,-0.1907692307692307,0.1392307692307693,0.3807692307692308,0.1976923076923077,0.4015384615384617,0.2953846153846154,-0.0584615384615384,23,90
0.0323076923076921,-0.0284615384615384,0.0461538461538461,0.0523076923076923,-0.1476923076923076,-0.1153846153846154,0.1469230769230769,-0.1199999999999999,-0.1584615384615384,-0.2084615384615384,-0.0007692307692307,-0.1146153846153846,0.0807692307692307,-0.0661538461538461,0.3053846153846155,0.0499999999999999,2,94
-0.4100000000000001,-0.2715384615384615,-0.2015384615384615,-0.313076923076923,0.3215384615384616,-0.0807692307692307,0.053076923076923,-0.0307692307692307,-0.3092307692307692,-0.1146153846153846,0.203076923076923,-0.2123076923076922,-0.4407692307692307,-0.2192307692307692,0.0346153846153845,-0.3215384615384615,32,2
0.3723076923076924,-0.1792307692307692,-0.266923076923077,-0.0669230769230769,0.4853846153846153,0.3653846153846153,0.3676923076923077,0.3692307692307693,0.4976923076923076,0.3807692307692307,0.1838461538461538,0.1538461538461538,0.2715384615384615,0.26,-0.14,-0.0815384615384615,18,98
0.199230769230769,0.2107692307692308,0.1807692307692307,0.36,-0.3361538461538461,-0.3161538461538461,-0.2830769230769231,-0.4992307692307692,-0.1561538461538461,-0.0107692307692307,-0.2653846153846154,-0.2984615384615384,0.3761538461538461,0.1253846153846154,0.173076923076923,0.27,14,2
0.332307692,0.362307692,-0.043846154,0.316923077,0.06,0.019230769,0.140769231,0.21,0.343846154,0.276153846,-0.057692308,0.112307692,-0.053846154,0.143076923,0.060769231,0.192307692,3,86
-0.2615384615384615,0.1615384615384614,0.0769230769230768,-0.0469230769230769,-0.2084615384615384,-0.0392307692307692,-0.3338461538461539,0.0276923076923076,-0.1746153846153846,-0.0638461538461538,0.1938461538461538,0.0169230769230769,-0.0161538461538462,0.4661538461538462,-0.0476923076923077,-0.073076923076923,26,98
-0.2476923076923077,-0.0692307692307692,-0.0223076923076923,0.0176923076923076,-0.4746153846153846,-0.3692307692307692,-0.12,-0.4776923076923076,-0.5907692307692307,-0.6492307692307692,0.0315384615384616,-0.2076923076923077,-0.2484615384615384,0.0976923076923078,-0.0769230769230769,-0.113076923076923,29,2
-0.2276923076923076,-0.22,-0.1846153846153846,-0.0284615384615384,-0.1761538461538461,-0.2953846153846154,0.4669230769230769,0.1523076923076922,-0.5253846153846153,-0.3107692307692308,0.1984615384615385,-0.0530769230769231,0.1323076923076923,0.1584615384615385,0.0392307692307692,-0.2569230769230769,30,6
0.0138461538461538,0.156923076923077,-0.1992307692307692,0.1523076923076922,0.2061538461538461,-0.1161538461538461,0.1761538461538462,0.5169230769230769,0.4023076923076923,0.3623076923076924,0.18,0.2753846153846153,-0.0169230769230768,0.5676923076923076,-0.0430769230769231,0.08,11,6
0.0753846153846154,0.13,-0.0176923076923077,-0.0669230769230769,-0.1976923076923077,0.0061538461538461,0.1161538461538461,0.1930769230769231,-0.2546153846153846,-0.5092307692307693,0.4069230769230769,0.0392307692307692,0.6007692307692308,0.4746153846153846,-0.0638461538461538,-0.1438461538461538,17,14
0.56,0.225384615,0.015384615,0.206923077,0.061538462,-0.043076923,-0.203076923,0.036923077,0.370769231,-0.07,-0.178461538,-0.349230769,-0.093846154,-0.165384615,-0.055384615,-0.000769231,3,6
-0.103076923076923,0.0561538461538461,-0.3153846153846154,-0.4592307692307693,-0.0723076923076923,-0.4538461538461539,-0.0753846153846154,-0.2592307692307692,0.1138461538461538,0.3476923076923077,0.3861538461538461,-0.1023076923076923,-0.43,-0.2115384615384615,-0.0192307692307692,-0.5523076923076924,28,98
0.256153846,0.126923077,0.093846154,0.310769231,0.493076923,0.361538462,0.312307692,0.273076923,0.276153846,0.883076923,-0.286923077,-0.134615385,-0.229230769,0.307692308,-0.050769231,0.482307692,7,94
0.1576923076923077,-0.1869230769230769,0.2215384615384615,0.0107692307692307,0.2646153846153847,0.1415384615384615,0.1553846153846153,-0.0653846153846153,0.1092307692307692,-0.0392307692307692,0.0046153846153846,-0.0438461538461538,-0.0569230769230768,-0.1923076923076923,0.2499999999999999,0.1053846153846154,31,6
0.566153846153846,0.463076923076923,0.13,0.4646153846153844,-0.1546153846153846,0.1107692307692308,-0.1346153846153846,-0.1153846153846154,-0.2961538461538462,-0.2823076923076922,-0.366153846153846,-0.21,0.0376923076923077,-0.2638461538461538,0.0646153846153846,0.3530769230769232,7,86
0.4176923076923078,0.2499999999999999,0.2592307692307692,0.0761538461538461,-0.3715384615384615,-0.3076923076923077,0.1653846153846154,-0.0838461538461538,-0.4076923076923077,-0.2376923076923076,0.1246153846153846,-0.1238461538461538,0.2323076923076923,0.3853846153846155,-0.07,0.0692307692307692,8,94
0.3107692307692305,0.4246153846153845,0.3623076923076924,0.256923076923077,0.0353846153846153,0.0730769230769231,-0.0392307692307692,-0.24,0.763846153846154,0.3153846153846154,-0.2992307692307693,-0.28,0.5192307692307693,-0.003076923076923,0.3607692307692308,0.1076923076923077,26,10
0.5723076923076923,0.0061538461538461,-0.0376923076923076,0.0761538461538462,-0.4169230769230769,-0.1538461538461538,-0.1707692307692307,-0.1915384615384615,-0.4661538461538462,-0.1076923076923076,0.3446153846153847,-0.0723076923076923,0.683076923076923,0.3653846153846153,-0.1384615384615384,-0.0176923076923076,8,18
0.1223076923076923,0.1438461538461537,-0.0269230769230769,-0.2423076923076923,-0.0646153846153846,-0.2453846153846153,-0.0899999999999999,-0.0738461538461538,0.2615384615384615,0.1061538461538461,-0.1161538461538461,0.0561538461538461,0.003076923076923,0.16,0.063076923076923,-0.2292307692307692,8,6
0.0746153846153845,0.1292307692307693,0.1115384615384615,0.2269230769230769,-0.1523076923076922,-0.1546153846153846,-0.2046153846153846,-0.2730769230769231,-0.1192307692307692,0.1746153846153846,-0.0246153846153846,-0.25,0.4092307692307691,0.5553846153846155,0.3507692307692308,0.0561538461538461,12,14
-0.0353846153846153,0.4646153846153847,0.2715384615384615,0.2953846153846153,0.0323076923076923,0.0146153846153846,0.3330769230769231,0.6807692307692309,-0.0915384615384615,-0.0307692307692307,-0.1076923076923076,-0.0023076923076923,0.1315384615384615,0.5746153846153846,0.5800000000000001,0.2646153846153846,22,6
0.0546153846153846,-0.1353846153846154,-0.4015384615384615,-0.1630769230769231,0.2599999999999999,-0.0507692307692307,-0.0199999999999999,0.3476923076923077,-0.18,0.2799999999999999,-0.0915384615384615,-0.1792307692307692,-0.2492307692307691,-0.203076923076923,-0.1523076923076923,-0.3453846153846154,11,98
-0.063076923076923,0.3323076923076922,0.3838461538461537,0.3061538461538464,-0.3107692307692308,-0.2838461538461538,-0.3884615384615385,-0.383076923076923,-0.3738461538461539,-0.4738461538461538,-0.2738461538461538,-0.3092307692307692,0.1976923076923076,-0.3784615384615384,-0.3861538461538462,0.28,18,90
-0.0353846153846153,-0.0238461538461538,-0.2353846153846154,-0.0992307692307692,0.0453846153846153,-0.0507692307692307,0.2892307692307692,0.59,0.2853846153846154,0.2915384615384615,0.1984615384615384,0.446153846153846,0.0938461538461538,0.4469230769230768,0.46,0.0192307692307692,29,6
0.5315384615384614,0.2846153846153846,-0.0238461538461538,0.1007692307692308,0.0784615384615384,-0.2999999999999999,0.07,0.1807692307692307,0.1053846153846153,0.0738461538461538,0.0238461538461538,-0.1315384615384615,-0.0092307692307692,0.2361538461538462,-0.03,0.053076923076923,11,10
-0.0661538461538461,0.2261538461538461,0.1484615384615385,-0.1284615384615385,0.6892307692307693,0.0707692307692307,0.0915384615384616,0.4253846153846154,0.7261538461538461,0.23,-0.3246153846153845,0.0723076923076923,-0.4407692307692308,-0.1738461538461538,0.2961538461538461,-0.0469230769230769,26,18
0.4892307692307693,0.2315384615384615,-0.1246153846153846,0.1892307692307692,0.1238461538461538,-0.0392307692307692,0.3507692307692306,0.0807692307692307,0.1792307692307692,0.1261538461538461,0.4569230769230769,-0.1446153846153846,0.266923076923077,0.3200000000000002,0.4607692307692307,0.1292307692307693,1,18
0.095384615,0.250769231,0.246923077,0.118461538,0.1,0.000769231,0.095384615,0.163846154,0.41,0.266923077,-0.184615385,-0.225384615,0.149230769,0.034615385,0.082307692,0.062307692,4,2
-0.103076923076923,0.1876923076923077,0.2253846153846153,0.2476923076923076,0.4492307692307692,0.3061538461538461,-0.1492307692307692,-0.0976923076923077,0.5776923076923076,-0.18,0.073076923076923,-0.1584615384615385,0.5553846153846155,-0.0061538461538461,0.3646153846153845,-0.0338461538461538,27,98
0.4723076923076924,0.4584615384615386,-0.0238461538461539,0.0784615384615384,0.416923076923077,0.2738461538461539,0.6930769230769231,0.5130769230769231,0.1299999999999999,0.1784615384615384,-0.2392307692307693,0.0215384615384615,-0.3184615384615384,0.2046153846153846,0.463076923076923,0.5215384615384615,6,98
0.4123076923076925,0.366923076923077,0.5069230769230769,0.5161538461538462,0.0076923076923076,0.14,-0.05,0.0353846153846153,0.0353846153846153,0.2607692307692308,0.2776923076923077,0.4438461538461538,0.4776923076923075,0.3307692307692307,-0.1961538461538461,0.2338461538461538,19,14
0.3261538461538462,0.253076923076923,0.2653846153846153,0.2407692307692308,-0.1430769230769231,-0.0507692307692307,0.3407692307692308,0.2276923076923077,-0.4307692307692308,-0.3984615384615384,0.0399999999999999,-0.013076923076923,-0.0392307692307692,0.2984615384615384,0.2207692307692308,0.2292307692307691,3,98
0.5361538461538461,0.1707692307692307,0.1661538461538461,0.1907692307692308,-0.1676923076923076,-0.1961538461538461,0.5576923076923077,-0.2046153846153846,-0.0638461538461538,0.343076923076923,0.1776923076923077,0.3338461538461537,0.1284615384615383,-0.0346153846153846,0.4700000000000001,0.2284615384615384,1,86
0.2392307692307691,0.4246153846153845,0.0684615384615384,0.4069230769230769,0.0015384615384615,0.0007692307692307,-0.2507692307692307,-0.0515384615384615,0.0084615384615384,0.1576923076923077,-0.3953846153846153,-0.5199999999999998,0.0407692307692307,0.0961538461538461,0.1707692307692306,0.4092307692307692,22,2
-0.2353846153846154,-0.1761538461538461,0.4507692307692307,0.6284615384615384,0.1123076923076922,0.3892307692307692,-0.3353846153846154,-0.1969230769230769,0.0307692307692307,-0.3061538461538461,-0.343076923076923,-0.2915384615384616,-0.1461538461538461,-0.1669230769230769,-0.23,0.2338461538461538,19,86
0.1576923076923077,0.0223076923076922,0.1699999999999999,0.0223076923076923,0.0969230769230769,0.0469230769230769,-0.3338461538461538,0.2799999999999998,0.0415384615384615,0.373076923076923,-0.1992307692307692,-0.1384615384615385,-0.0192307692307691,0.0623076923076923,0.13,0.0223076923076922,20,6
0.133076923076923,0.5338461538461539,0.0869230769230769,0.4446153846153846,-0.2761538461538461,-0.3061538461538462,-0.1269230769230769,0.1046153846153846,-0.0292307692307692,-0.3184615384615384,0.2784615384615385,-0.0692307692307692,0.1507692307692308,0.1515384615384615,-0.2115384615384615,-0.1238461538461538,24,10
-0.1207692307692308,0.1799999999999999,0.0623076923076923,0.0276923076923077,-0.2984615384615385,-0.0238461538461538,0.1223076923076923,0.2423076923076923,0.0161538461538461,-0.3492307692307692,-0.0499999999999999,0.0138461538461538,0.0053846153846152,-0.0384615384615384,-0.01,0.07,23,94
-0.093076923076923,0.2538461538461539,0.0999999999999999,0.6392307692307694,0.3476923076923077,0.1515384615384615,0.1169230769230769,0.28,0.226923076923077,0.5369230769230768,-0.1284615384615384,0.0838461538461538,0.1415384615384615,0.2576923076923076,0.4330769230769231,0.6446153846153846,29,14
-0.103076923,-0.270769231,-0.02,-0.35,-0.159230769,0.011538462,-0.186153846,-0.476923077,-0.342307692,-0.209230769,0.335384615,0.132307692,0.363076923,-0.210769231,-0.255384615,-0.223076923,30,98
