,country,goals,xg_z,crosses_z,boxtouches_z,passes_z,progpasses_z,takeons_z,progruns_z,tackles_z,interceptions_z,clearances_z,blocks_z,aerials_z,fouls_z,fouled_z,nsxg_z,results
0,France02,-0.4100000000000001,0.3292307692307692,0.6069230769230768,0.7138461538461539,0.4676923076923077,-0.033076923076923,0.1407692307692307,0.6092307692307692,0.6107692307692308,0.6392307692307693,-0.4923076923076923,-0.3853846153846154,0.0084615384615384,-0.0169230769230769,0.3107692307692307,0.633076923076923,28
1,France06,0.2884615384615384,0.3707692307692308,0.1246153846153846,0.2884615384615384,0.1661538461538461,-3.416070845000482e-17,0.5661538461538462,0.4815384615384615,0.1776923076923077,-0.0099999999999999,-0.2384615384615384,-0.2023076923076923,-0.2823076923076923,0.0669230769230769,0.2246153846153847,0.4846153846153846,2
2,France10,-0.2223076923076923,-0.0192307692307692,-0.0230769230769231,0.1553846153846153,-0.3030769230769231,-0.3792307692307692,0.7446153846153846,0.0692307692307692,0.0438461538461538,0.3215384615384616,-0.3761538461538461,-0.2653846153846154,-0.0776923076923077,0.1823076923076923,0.1707692307692307,-0.0092307692307692,29
3,France14,0.376923076923077,0.7476923076923077,0.6084615384615387,1.0261538461538462,0.3538461538461538,0.1307692307692307,0.3361538461538462,0.0107692307692307,0.1146153846153845,-0.0253846153846154,-0.1492307692307692,0.2992307692307692,0.4038461538461538,0.1276923076923078,0.1584615384615385,0.8176923076923075,7
4,France18,0.4892307692307693,0.2315384615384615,-0.1246153846153846,0.1892307692307692,0.1238461538461538,-0.0392307692307692,0.3507692307692306,0.0807692307692307,0.1792307692307692,0.1261538461538461,0.4569230769230769,-0.1446153846153846,0.266923076923077,0.3200000000000002,0.4607692307692307,0.1292307692307693,1
0,Denmark02,0.1999999999999999,0.0461538461538461,-0.0561538461538461,0.1292307692307692,0.1207692307692307,0.053076923076923,0.0107692307692307,0.2676923076923077,0.0015384615384615,0.1061538461538461,-0.1323076923076923,-0.3107692307692308,0.0638461538461538,0.2346153846153846,-0.18,-0.0023076923076922,10
1,Denmark10,0.133076923076923,0.5338461538461539,0.0869230769230769,0.4446153846153846,-0.2761538461538461,-0.3061538461538462,-0.1269230769230769,0.1046153846153846,-0.0292307692307692,-0.3184615384615384,0.2784615384615385,-0.0692307692307692,0.1507692307692308,0.1515384615384615,-0.2115384615384615,-0.1238461538461538,24
2,Denmark18,-0.053076923076923,-0.1923076923076922,-0.1369230769230769,0.0653846153846153,-0.3746153846153846,-0.2638461538461539,-0.0099999999999999,-0.393076923076923,-0.3946153846153846,-0.3146153846153846,-0.1999999999999999,-0.1361538461538461,0.3269230769230768,-0.0461538461538461,-0.4130769230769232,-0.0192307692307692,11
0,Australia06,0.3030769230769231,0.49,0.4861538461538461,0.8592307692307694,0.3038461538461539,0.2061538461538461,0.0099999999999999,0.5153846153846154,0.316923076923077,-0.0753846153846154,0.0961538461538461,0.869230769230769,0.3246153846153846,0.8300000000000001,0.0469230769230768,0.8484615384615386,16
1,Australia10,0.1323076923076923,0.2476923076923076,0.4176923076923077,0.4876923076923077,0.0692307692307691,0.1146153846153845,-0.3876923076923078,-0.2561538461538462,-0.4476923076923077,-0.4623076923076923,0.103076923076923,-0.0153846153846153,0.0592307692307692,0.4307692307692307,-0.1161538461538461,0.1876923076923076,21
2,Australia14,0.0753846153846154,0.0946153846153846,0.0399999999999999,-0.0415384615384615,0.2538461538461538,0.0361538461538461,0.1492307692307692,0.0892307692307693,-0.6469230769230769,0.0230769230769231,-0.0815384615384615,0.0238461538461538,0.0484615384615384,0.51,0.0023076923076923,-0.113076923076923,30
3,Australia18,-0.0669230769230768,0.1653846153846155,0.4476923076923077,0.1884615384615386,0.47,0.3469230769230769,0.25,0.1053846153846154,0.2169230769230768,0.1323076923076923,0.3307692307692307,-0.3315384615384615,0.303846153846154,0.313076923076923,0.0669230769230768,0.1392307692307692,28
0,Serbia10,-0.0446153846153845,0.2184615384615383,0.4169230769230769,0.2707692307692307,0.2546153846153846,-0.2269230769230769,-0.04,0.533076923076923,-0.1669230769230769,0.0961538461538461,0.2046153846153846,0.1376923076923076,0.1046153846153846,-0.2523076923076923,0.6161538461538462,0.2461538461538462,23
1,Serbia18,-0.0661538461538461,0.0761538461538461,0.3876923076923078,0.6738461538461537,0.0507692307692307,0.183076923076923,0.2830769230769231,0.3584615384615385,0.1792307692307693,-0.3407692307692307,0.2330769230769231,0.2576923076923077,0.6184615384615385,0.5753846153846155,0.33,0.6000000000000001,22
0,Cameroon02,-0.0853846153846153,0.1046153846153846,0.3369230769230768,0.406923076923077,0.5884615384615384,0.5946153846153845,0.4015384615384615,0.5884615384615384,0.07,0.2946153846153846,0.0523076923076923,0.6492307692307692,0.2638461538461537,0.3892307692307692,0.2261538461538461,0.4176923076923077,20
1,Cameroon10,-0.0453846153846153,0.4423076923076923,0.306923076923077,0.6307692307692304,-0.0092307692307692,-0.1584615384615385,0.1353846153846153,-0.2392307692307692,-0.1507692307692307,-0.2546153846153846,-0.6146153846153847,-0.1407692307692307,0.0592307692307692,0.2446153846153846,-0.1492307692307692,0.4776923076923077,31
2,Cameroon14,-0.2615384615384615,-0.0676923076923077,0.0399999999999999,0.2030769230769232,-0.3353846153846153,-0.2938461538461538,0.1499999999999999,-0.0869230769230768,-0.3384615384615385,0.0499999999999999,-0.0823076923076922,0.0776923076923076,-0.2269230769230769,-0.0307692307692307,-0.1300000000000001,-0.0946153846153846,32
0,Ghana06,0.1584615384615385,0.6323076923076923,0.0292307692307691,0.2546153846153846,0.1169230769230769,-0.0092307692307692,-0.0569230769230769,0.0669230769230769,-0.103076923076923,-0.0723076923076922,-0.0915384615384615,-0.1323076923076923,-0.0738461538461538,0.8076923076923077,-0.0653846153846154,0.1315384615384615,13
1,Ghana10,0.0692307692307692,0.6269230769230767,-0.0238461538461538,0.2638461538461539,-0.1715384615384615,-0.32,0.1346153846153847,0.0184615384615384,0.1315384615384615,-0.0053846153846153,-0.0676923076923076,-0.0576923076923076,0.06,0.1392307692307692,-0.2484615384615384,0.2046153846153846,7
2,Ghana14,0.243846153846154,0.3146153846153844,0.8538461538461539,0.5576923076923076,0.0499999999999999,0.0307692307692307,0.1507692307692307,0.5076923076923076,0.1592307692307692,0.2792307692307693,0.0569230769230769,-0.1415384615384615,0.4169230769230769,0.0061538461538461,0.3,0.4284615384615384,25
0,iran06,-0.0353846153846153,0.0338461538461538,0.3730769230769231,0.3207692307692307,-0.1907692307692308,-0.3523076923076923,0.2,-0.2476923076923076,-0.2376923076923076,0.2423076923076923,0.2653846153846153,-0.2415384615384616,0.2838461538461538,0.1899999999999999,0.4892307692307692,0.1384615384615384,25
1,iran14,-0.2615384615384615,-0.1976923076923076,0.4469230769230768,-0.1084615384615384,-0.5123076923076924,-0.0823076923076922,-0.1492307692307692,-0.2769230769230769,-0.663076923076923,-0.6007692307692308,0.7546153846153847,-0.3976923076923077,0.08,0.5807692307692305,0.3007692307692308,-0.0223076923076923,28
2,iran18,-0.243076923076923,0.0638461538461538,-0.0907692307692307,-0.2876923076923076,-0.7046153846153846,-0.4415384615384617,-0.0984615384615384,-0.3830769230769231,-0.7223076923076923,-0.606153846153846,0.3138461538461538,-0.3369230769230769,0.0323076923076924,0.4253846153846153,0.4269230769230769,-0.3061538461538461,18
0,Poland02,0.0769230769230769,0.3415384615384615,-0.0669230769230769,0.0292307692307691,-0.5969230769230769,-0.4638461538461538,-0.25,-0.4338461538461539,-0.4323076923076923,-0.636923076923077,-0.2569230769230769,0.0253846153846153,0.0076923076923076,0.4746153846153847,-0.2146153846153846,-0.1153846153846153,25
1,Poland06,-0.0346153846153845,-0.1184615384615384,-0.0830769230769231,0.0976923076923076,0.1915384615384615,0.2146153846153846,0.0661538461538461,-0.0846153846153846,-0.2192307692307692,0.1692307692307692,0.1407692307692307,0.176153846153846,0.0946153846153847,0.0307692307692307,0.22,-0.1246153846153846,21
2,Poland18,-0.0661538461538461,0.173076923076923,-0.0907692307692307,0.2346153846153845,-0.0399999999999999,-0.0761538461538461,-0.353076923076923,-0.3153846153846154,-0.1076923076923076,-0.1046153846153846,0.0676923076923076,0.073076923076923,0.2130769230769231,-0.2876923076923078,-0.03,0.0907692307692307,25
0,Saudi02,-0.4100000000000001,-0.2715384615384615,-0.2015384615384615,-0.313076923076923,0.3215384615384616,-0.0807692307692307,0.053076923076923,-0.0307692307692307,-0.3092307692307692,-0.1146153846153846,0.203076923076923,-0.2123076923076922,-0.4407692307692307,-0.2192307692307692,0.0346153846153845,-0.3215384615384615,32
1,Saudi06,-0.0353846153846153,-0.0238461538461538,-0.2353846153846154,-0.0992307692307692,0.0453846153846153,-0.0507692307692307,0.2892307692307692,0.59,0.2853846153846154,0.2915384615384615,0.1984615384615384,0.446153846153846,0.0938461538461538,0.4469230769230768,0.46,0.0192307692307692,29
2,Saudi18,-0.0661538461538461,0.2261538461538461,0.1484615384615385,-0.1284615384615385,0.6892307692307693,0.0707692307692307,0.0915384615384616,0.4253846153846154,0.7261538461538461,0.23,-0.3246153846153845,0.0723076923076923,-0.4407692307692308,-0.1738461538461538,0.2961538461538461,-0.0469230769230769,26
0,Tunisia02,-0.2476923076923077,-0.0692307692307692,-0.0223076923076923,0.0176923076923076,-0.4746153846153846,-0.3692307692307692,-0.12,-0.4776923076923076,-0.5907692307692307,-0.6492307692307692,0.0315384615384616,-0.2076923076923077,-0.2484615384615384,0.0976923076923078,-0.0769230769230769,-0.113076923076923,29
1,Tunisia06,0.156923076923077,-0.1423076923076922,-0.2861538461538461,-0.2376923076923076,0.0815384615384615,0.0915384615384615,0.2,-0.3553846153846154,0.1592307692307693,0.4923076923076923,0.4584615384615385,0.1053846153846152,0.02,0.446153846153846,-0.02,-0.4153846153846153,24
2,Tunisia18,0.4638461538461538,0.3430769230769231,0.0292307692307692,-0.0261538461538462,0.173076923076923,0.2007692307692307,0.0923076923076922,0.123076923076923,0.1638461538461538,-0.1869230769230769,-0.2761538461538461,0.0769230769230769,-0.283076923076923,0.2376923076923077,0.1,0.1599999999999999,24
0,Japan02,0.1984615384615383,-0.1161538461538461,-0.09,-0.013076923076923,0.193076923076923,0.1323076923076923,0.0107692307692307,0.3953846153846154,0.1023076923076923,0.8023076923076924,-0.1546153846153846,-0.0130769230769231,0.0161538461538461,0.6684615384615384,0.5853846153846155,-0.03,9
1,Japan06,-0.0353846153846153,-0.093076923076923,-0.1846153846153846,-0.063076923076923,-0.0015384615384615,-0.1815384615384615,0.1107692307692307,0.4269230769230768,-0.0353846153846153,-0.1884615384615384,0.1084615384615384,0.0107692307692307,-0.4738461538461538,-0.4492307692307694,0.2199999999999999,-0.0276923076923076,28
2,Japan14,-0.093076923076923,0.2538461538461539,0.0999999999999999,0.6392307692307694,0.3476923076923077,0.1515384615384615,0.1169230769230769,0.28,0.226923076923077,0.5369230769230768,-0.1284615384615384,0.0838461538461538,0.1415384615384615,0.2576923076923076,0.4330769230769231,0.6446153846153846,29
0,Croatia02,-0.0853846153846153,-0.0415384615384615,0.2923076923076922,0.3246153846153846,-0.3923076923076923,-0.333076923076923,-0.2946153846153846,-0.3069230769230769,-0.1884615384615384,-0.2515384615384615,0.1069230769230769,-0.4399999999999999,0.3607692307692307,0.1261538461538461,0.31,0.2623076923076923,23
1,Croatia06,-0.0353846153846153,0.4646153846153847,0.2715384615384615,0.2953846153846153,0.0323076923076923,0.0146153846153846,0.3330769230769231,0.6807692307692309,-0.0915384615384615,-0.0307692307692307,-0.1076923076923076,-0.0023076923076923,0.1315384615384615,0.5746153846153846,0.5800000000000001,0.2646153846153846,22
2,Croatia14,0.4123076923076925,0.366923076923077,0.5069230769230769,0.5161538461538462,0.0076923076923076,0.14,-0.05,0.0353846153846153,0.0353846153846153,0.2607692307692308,0.2776923076923077,0.4438461538461538,0.4776923076923075,0.3307692307692307,-0.1961538461538461,0.2338461538461538,19
3,Croatia18,0.5199999999999998,0.3792307692307692,0.2984615384615385,0.3753846153846153,0.4076923076923077,0.0746153846153846,0.3046153846153845,0.2653846153846153,0.6099999999999999,0.4315384615384615,0.1846153846153846,0.3246153846153846,0.5407692307692307,0.3769230769230768,0.3176923076923075,0.1984615384615384,2
0,Morocco18,-0.243076923076923,0.0007692307692307,0.2076923076923077,0.1207692307692308,-0.1723076923076923,-0.3276923076923076,0.3784615384615384,0.0376923076923076,0.0030769230769231,-0.0161538461538461,-0.1784615384615384,0.1823076923076921,0.2792307692307693,0.8376923076923077,-0.063076923076923,-0.0023076923076923,27
0,Spain82,-0.1338461538461538,0.2561538461538462,0.1707692307692307,0.2830769230769231,0.1346153846153846,0.3253846153846154,-0.0969230769230769,0.2623076923076922,0.2861538461538461,0.1523076923076922,0.0676923076923076,-0.1723076923076922,0.2361538461538462,0.0007692307692307,0.1276923076923076,0.303076923076923,12
1,Spain86,0.566153846153846,0.463076923076923,0.13,0.4646153846153844,-0.1546153846153846,0.1107692307692308,-0.1346153846153846,-0.1153846153846154,-0.2961538461538462,-0.2823076923076922,-0.366153846153846,-0.21,0.0376923076923077,-0.2638461538461538,0.0646153846153846,0.3530769230769232,7
2,Spain90,0.3192307692307692,0.1815384615384615,0.3430769230769229,0.4784615384615384,0.093076923076923,0.2407692307692306,0.2776923076923077,0.0307692307692307,-0.1246153846153846,0.053076923076923,0.0384615384615384,0.2553846153846155,-0.1076923076923076,0.0807692307692307,0.1746153846153845,0.2546153846153846,10
3,Spain94,0.4176923076923078,0.2499999999999999,0.2592307692307692,0.0761538461538461,-0.3715384615384615,-0.3076923076923077,0.1653846153846154,-0.0838461538461538,-0.4076923076923077,-0.2376923076923076,0.1246153846153846,-0.1238461538461538,0.2323076923076923,0.3853846153846155,-0.07,0.0692307692307692,8
4,Spain98,0.6892307692307694,0.7738461538461537,-0.0207692307692308,0.5515384615384614,-0.0546153846153846,-0.1015384615384615,-0.1123076923076923,-0.08,0.3330769230769229,0.8715384615384614,-0.3184615384615384,0.173076923076923,0.3638461538461539,-0.3269230769230769,-0.1669230769230769,0.4484615384615383,17
0,Portugal86,-0.0807692307692308,-0.0253846153846153,0.2753846153846152,0.2161538461538461,-0.0238461538461538,-0.1269230769230769,0.4369230769230768,0.0269230769230769,-0.0353846153846153,0.0438461538461538,0.1561538461538461,-0.0661538461538461,-0.1461538461538461,-0.2623076923076923,0.4215384615384615,0.0892307692307692,17
0,England82,-0.0407692307692307,0.0861538461538461,0.8,0.5092307692307693,0.1053846153846154,0.2730769230769231,-0.3038461538461539,0.0753846153846153,-0.1523076923076923,0.0507692307692307,-0.2523076923076923,-0.0769230769230769,0.2969230769230769,0.2576923076923077,-0.2446153846153846,0.4753846153846154,6
1,England86,0.2584615384615387,0.1753846153846153,0.2853846153846153,0.583076923076923,-0.08,0.0284615384615385,-0.3353846153846154,-0.1861538461538461,-0.043076923076923,-0.2223076923076923,-0.0099999999999999,0.023076923076923,0.463076923076923,0.0661538461538461,-0.2376923076923076,0.1853846153846154,8
2,England90,0.1146153846153847,0.033076923076923,-0.0899999999999999,0.0861538461538461,-0.2223076923076923,-0.0338461538461538,-0.0946153846153846,-0.13,-0.1892307692307692,-0.4684615384615383,0.1284615384615384,-0.3084615384615384,0.2407692307692307,-0.4638461538461538,-0.4446153846153846,-0.2315384615384615,4
3,England98,0.3461538461538462,0.2807692307692309,0.2569230769230769,0.1469230769230768,0.0015384615384615,0.0207692307692307,0.3630769230769231,-0.1930769230769231,-0.1123076923076922,-0.21,-0.14,-0.2315384615384615,-0.0446153846153846,-0.1107692307692307,0.4523076923076922,0.3092307692307691,9
0,Belgium82,-0.2253846153846154,-0.0053846153846152,-0.2284615384615384,0.1876923076923076,-0.0584615384615384,-0.1369230769230769,-0.183076923076923,0.0269230769230769,0.3023076923076924,-0.0315384615384615,-0.3030769230769231,-0.2092307692307691,-0.2538461538461538,-0.1199999999999999,-0.32,-0.2246153846153846,10
1,Belgium86,0.3038461538461541,-0.0376923076923077,0.0399999999999999,-0.09,-0.3853846153846154,-0.2246153846153846,-0.3215384615384615,-0.1961538461538461,-0.2369230769230769,-0.3446153846153846,-0.1499999999999999,-0.266923076923077,-0.1323076923076923,-0.1023076923076923,-0.3715384615384615,-0.1192307692307692,4
2,Belgium90,0.3184615384615384,-0.0115384615384615,-0.173076923076923,0.0392307692307692,-0.2153846153846154,-0.0907692307692307,0.0507692307692307,-0.1653846153846154,0.0253846153846154,0.0453846153846153,-0.4023076923076922,-0.0269230769230768,-0.1338461538461538,-0.4038461538461538,-0.5784615384615385,-0.1461538461538462,11
3,Belgium94,0.0153846153846153,0.3215384615384615,0.6815384615384615,0.5884615384615384,0.2884615384615385,0.2769230769230769,0.1492307692307692,0.4669230769230769,0.4730769230769231,0.3707692307692308,-0.1276923076923077,0.583076923076923,-0.0061538461538461,-0.2007692307692307,0.5307692307692308,0.8976923076923077,11
4,Belgium98,0.0553846153846154,-0.1192307692307692,-0.0207692307692308,0.2361538461538462,-0.7815384615384617,-0.6492307692307693,-0.4076923076923077,-0.5684615384615384,-0.5784615384615385,-0.4446153846153847,-0.076153846153846,-0.2130769230769231,-0.3338461538461538,-0.093076923076923,-0.1976923076923077,0.083076923076923,19
0,Uruguay86,-0.1592307692307692,-0.0676923076923076,-0.1776923076923077,-0.23,-0.4392307692307692,-0.3715384615384615,0.2946153846153846,0.1792307692307692,-0.49,-0.5138461538461538,0.1538461538461538,-0.3584615384615385,-0.0784615384615384,0.2515384615384616,0.5069230769230768,-0.2761538461538461,16
1,Uruguay90,-0.1523076923076922,0.0484615384615384,0.3407692307692308,-0.1399999999999999,-0.1776923076923076,-0.0207692307692308,0.0838461538461537,0.1515384615384615,0.3276923076923076,0.0892307692307692,0.0315384615384615,-0.3669230769230769,-0.1699999999999999,0.1730769230769231,0.4092307692307692,0.1823076923076923,16
0,Canada86,-0.39,-0.2023076923076923,0.2753846153846154,0.0976923076923076,-0.4284615384615385,-0.4476923076923076,-0.1669230769230769,-0.4953846153846155,-0.1630769230769231,-0.3746153846153847,0.0346153846153846,-0.2815384615384615,0.2,-0.1992307692307692,0.0061538461538461,-0.0123076923076922,24
0,Netherlands90,-0.0184615384615384,0.1846153846153846,0.1684615384615385,0.2769230769230771,-0.1069230769230769,-0.2253846153846154,0.1384615384615383,0.0638461538461538,-0.0246153846153846,-0.1538461538461538,-0.1192307692307692,0.0569230769230769,0.2853846153846154,-0.0369230769230769,-0.2930769230769231,0.2284615384615385,15
1,Netherlands90,0.2561538461538463,0.1269230769230769,0.0938461538461538,0.3107692307692308,0.493076923076923,0.3615384615384615,0.3123076923076923,0.273076923076923,0.2761538461538461,0.8830769230769231,-0.2869230769230768,-0.1346153846153845,-0.2292307692307692,0.3076923076923077,-0.0507692307692307,0.4823076923076922,7
2,Netherlands90,0.4207692307692307,0.2300000000000001,0.3269230769230769,0.4507692307692307,0.3284615384615384,0.1307692307692307,0.6076923076923075,0.5084615384615385,0.5646153846153846,0.3515384615384616,-0.4369230769230768,-0.2715384615384615,-0.1092307692307691,0.0999999999999999,-0.0084615384615384,0.8469230769230769,4
0,Saudi94,0.1169230769230769,0.2384615384615384,-0.0215384615384615,-0.0715384615384615,-0.5007692307692307,-0.336923076923077,0.0684615384615384,0.3069230769230769,-0.6115384615384616,-0.4284615384615385,0.5161538461538462,-0.1384615384615384,-0.083076923076923,-0.1261538461538461,0.0861538461538461,-0.1192307692307692,12
1,Saudi98,-0.103076923076923,0.0561538461538461,-0.3153846153846154,-0.4592307692307693,-0.0723076923076923,-0.4538461538461539,-0.0753846153846154,-0.2592307692307692,0.1138461538461538,0.3476923076923077,0.3861538461538461,-0.1023076923076923,-0.43,-0.2115384615384615,-0.0192307692307692,-0.5523076923076924,28
0,Croatia98,0.3261538461538462,0.253076923076923,0.2653846153846153,0.2407692307692308,-0.1430769230769231,-0.0507692307692307,0.3407692307692308,0.2276923076923077,-0.4307692307692308,-0.3984615384615384,0.0399999999999999,-0.013076923076923,-0.0392307692307692,0.2984615384615384,0.2207692307692308,0.2292307692307691,3
0,Cameroon82,-0.3341666666666666,-0.1108333333333333,-0.2383333333333333,-0.1416666666666665,0.4808333333333334,0.4183333333333334,-0.2116666666666666,-0.0833333333333333,0.1858333333333333,0.6049999999999999,0.4724999999999998,0.9975,-0.375,1.0358333333333334,0.3608333333333333,0.0775,17
1,Cameroon90,0.2407692307692309,-0.013076923076923,-0.1315384615384615,-0.1476923076923076,-0.2046153846153846,0.0323076923076923,0.0915384615384614,-0.35,-0.4038461538461539,-0.4553846153846154,-0.3392307692307692,-0.2592307692307691,-0.1692307692307692,0.0876923076923077,-0.2384615384615384,0.0876923076923077,7
2,Cameroon94,0.0138461538461537,-0.1638461538461538,-0.2146153846153846,-0.0584615384615384,-0.2869230769230769,-0.2523076923076924,-0.1469230769230769,-0.3515384615384616,-0.1653846153846153,-0.4730769230769231,-0.1007692307692307,-0.3015384615384615,0.2107692307692306,-0.2323076923076922,-0.2746153846153846,0.0315384615384615,22
3,Cameroon98,-0.103076923076923,-0.0976923076923077,0.3715384615384615,0.0407692307692307,-0.1469230769230769,0.0199999999999999,0.6261538461538462,0.0646153846153846,-0.0907692307692307,-0.2330769230769231,-0.1176923076923076,-0.2753846153846154,0.3976923076923077,-0.5346153846153846,-0.2284615384615384,0.2030769230769231,25
0,Denmark86,0.7669230769230764,0.6438461538461536,-0.2653846153846154,0.2299999999999999,0.353076923076923,-0.0153846153846153,0.4961538461538461,0.606923076923077,0.446153846153846,-0.0969230769230769,-0.1284615384615384,0.0869230769230768,-0.2338461538461538,0.1807692307692306,-0.1184615384615384,0.4046153846153845,9
